time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-06-25 09:30:00-04:00,MLTrader,dfea5f85c1c34d829f61e56bc40c24d9,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,a5104909d384440084592534a6e44419,SPY,buy,market,new,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,1c8960f3d1ea40829c3470f4c2fd1334,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,a5104909d384440084592534a6e44419,SPY,buy,market,fill,1,day,0.0,1,stock,303.4700012207031,389.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,1c8960f3d1ea40829c3470f4c2fd1334,SPY,buy,market,fill,1,gtc,0.0,1,stock,303.4700012207031,592.0,0.0
2020-08-05 09:30:00-04:00,MLTrader,bcf61af31bb14f7b8c1df719f4b8d5cd,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-05 09:30:00-04:00,MLTrader,bcf61af31bb14f7b8c1df719f4b8d5cd,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4700012207031,93.0,0.0
2020-09-14 09:30:00-04:00,MLTrader,c92e4e755108478d9dd6726562be4fb4,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,cc31d93830594a49be03e2175b9f961c,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,cc3d48ea4da6492c9c63da0f55d6d030,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,f27c648d5b794e05adf1edbe6d54fbd5,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,020d2111ba974f9bab72c0c95b4b3380,SPY,sell,market,new,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,4b7b2108e6314476968938b7405e156c,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,020d2111ba974f9bab72c0c95b4b3380,SPY,sell,market,fill,1,day,0.0,1,stock,337.489990234375,685.0,0.0
2020-09-14 09:30:00-04:00,MLTrader,4b7b2108e6314476968938b7405e156c,SPY,sell,market,fill,1,gtc,0.0,1,stock,337.489990234375,46.0,0.0
2020-09-15 09:30:00-04:00,MLTrader,60d8b4f7ded548b9861b408987f8ec5f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-15 09:30:00-04:00,MLTrader,60d8b4f7ded548b9861b408987f8ec5f,SPY,sell,market,fill,1,gtc,0.0,1,stock,341.1199951171875,407.0,0.0
2020-11-09 08:30:00-05:00,MLTrader,e5fc09a9cacd4c94b28d2be1a3738f3b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-11-09 08:30:00-05:00,MLTrader,268fae916cc74a7f8ac2441719aacb3f,SPY,buy,stop,fill,1,day,0.0,1,stock,363.9700012207031,46.0,0.0
2020-11-09 08:30:00-05:00,MLTrader,ee99ec2536bb470993c5f265ff15775f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-11-09 08:30:00-05:00,MLTrader,58a3636e5cdd4b9ea813b7418f7f7ef8,SPY,buy,stop,fill,1,day,0.0,1,stock,363.9700012207031,407.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,6722fccfd4214ac48f7023210a0c56db,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,6722fccfd4214ac48f7023210a0c56db,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.010009765625,288.0,0.0
2021-10-26 09:30:00-04:00,MLTrader,29d4f74f3e3844b9a43ded4fbaae4f15,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-10-26 09:30:00-04:00,MLTrader,9c7244de9c7441abb8e4fbfa66085947,SPY,buy,stop,fill,1,day,0.0,1,stock,457.8105102539063,288.0,0.0
2022-01-21 09:30:00-05:00,MLTrader,4236e6a76a67431c952d7512653f0307,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,MLTrader,4236e6a76a67431c952d7512653f0307,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.55999755859375,274.0,0.0
2022-03-04 09:30:00-05:00,MLTrader,d9e4d9c1c5dd41cfae6db025b423603e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-04 09:30:00-05:00,MLTrader,d9e4d9c1c5dd41cfae6db025b423603e,SPY,sell,market,fill,1,gtc,0.0,1,stock,431.75,424.0,0.0
2022-03-18 09:30:00-04:00,MLTrader,486da695f9bd43b192da1c82d3cbaf54,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,MLTrader,486da695f9bd43b192da1c82d3cbaf54,SPY,sell,market,fill,1,gtc,0.0,1,stock,438.0,627.0,0.0
2022-03-24 09:30:00-04:00,MLTrader,0bc39709e7ee48ad935965039cb6d130,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-24 09:30:00-04:00,MLTrader,0bc39709e7ee48ad935965039cb6d130,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.94000244140625,922.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,c87f524ea578495b88f675cf2a4d757f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,56ffbc74f4bb4d46bfd6d9b46f494b5d,SPY,buy,stop,fill,1,day,0.0,1,stock,453.33750000000003,424.0,0.0
2022-03-29 09:30:00-04:00,MLTrader,d6e829ac67ea4a4b9375b6a56fbcd9ae,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-29 09:30:00-04:00,MLTrader,7d3d7441fa654ed7b406f96f0705fe9f,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,627.0,0.0
2022-04-22 09:30:00-04:00,MLTrader,985d19d1297c41c197078b82928ed94b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-22 09:30:00-04:00,MLTrader,985d19d1297c41c197078b82928ed94b,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.9100036621094,861.0,0.0
2022-04-27 09:30:00-04:00,MLTrader,1d0fe79af31e4df198359041465e415f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-27 09:30:00-04:00,MLTrader,1d0fe79af31e4df198359041465e415f,SPY,sell,market,fill,1,gtc,0.0,1,stock,417.239990234375,1353.0,0.0
2022-04-28 09:30:00-04:00,MLTrader,cd1478cb2dc4412f82933c9572ac17c1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,MLTrader,cd1478cb2dc4412f82933c9572ac17c1,SPY,sell,market,fill,1,gtc,0.0,1,stock,422.2900085449219,2005.0,0.0
2022-06-10 09:30:00-04:00,MLTrader,bcc78b72dd624f18bf56ad6b05ef831e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,bcc78b72dd624f18bf56ad6b05ef831e,SPY,sell,market,fill,1,gtc,0.0,1,stock,394.8800048828125,3216.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,00c0eb3c99c347e28deb0e13435a0092,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,92a3685be5804b979ee0e2f6b6b2a160,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,239fcd117b594778b7867b340d9dadb6,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,706234a7ae8649b58dd141d8b9654406,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,a7d2e78f9a014634a9e85ffd005c8bf7,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,613a1fcd94664c438312cdee954ea793,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,c601645a55c446f481fb3807e80f4eef,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,adf4725ac456409c9aa2e11333da5108,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,154b9806626c4844b0fadcf48a25bd21,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,d08a7abe54a5438ab9ba4c2e7aae8198,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,ee2622fcf46f4a238547352e44513b41,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,6d6eb5916eb04deb8e5ac85bee814002,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,68bdee38b4484d279c9795d1fac6e6fc,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,3e65f7ba8fa444e09ab05fd770cbb25c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,68bdee38b4484d279c9795d1fac6e6fc,SPY,buy,market,fill,1,day,0.0,1,stock,387.2699890136719,8631.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,3e65f7ba8fa444e09ab05fd770cbb25c,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.2699890136719,4901.0,0.0
2022-09-23 09:30:00-04:00,MLTrader,49ee8cdc3345487eb023863c1d94c917,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-23 09:30:00-04:00,MLTrader,26a01252b8424c709af477ce73ef93f9,SPY,sell,stop,fill,1,day,0.0,1,stock,367.90648956298827,4901.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,24460d3d1e2440e59ee7c1940d443982,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,24460d3d1e2440e59ee7c1940d443982,SPY,sell,market,fill,1,gtc,0.0,1,stock,368.0199890136719,498.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,dd1b5b130ebf4dfda19c24e478f43b7a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,dd1b5b130ebf4dfda19c24e478f43b7a,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,755.0,0.0
2022-10-25 09:30:00-04:00,MLTrader,6510d53e4d20404b88cc8131bc04ff05,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-25 09:30:00-04:00,MLTrader,728daa1940894f0a829abbad568589b6,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,755.0,0.0
2022-10-26 09:30:00-04:00,MLTrader,7635d3e8e6384e5391ea8634aec589f3,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-26 09:30:00-04:00,MLTrader,449f18ee8a034a7987c8e8286de18ca1,SPY,buy,stop,fill,1,day,0.0,1,stock,386.4209884643555,498.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,0ca078909a49439cae5ec3148069b564,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
