time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-06-25 09:30:00-04:00,MLTrader,4bf549a9a9754d01b6e9ee202a221d4d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,b1dde564c90a407f88e8a93a8f99b584,SPY,buy,market,new,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,96060f0581334487965506b078ef9d31,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,b1dde564c90a407f88e8a93a8f99b584,SPY,buy,market,fill,1,day,0.0,1,stock,303.4700012207031,390.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,96060f0581334487965506b078ef9d31,SPY,buy,market,fill,1,gtc,0.0,1,stock,303.4700012207031,594.0,0.0
2020-08-05 09:30:00-04:00,MLTrader,c7b399dbd6c444578071e3fec9e30662,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-05 09:30:00-04:00,MLTrader,c7b399dbd6c444578071e3fec9e30662,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4700012207031,93.0,0.0
2020-09-14 09:30:00-04:00,MLTrader,684acfd8d5524d0a8979f53617e9ce0c,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,7ee60a115f06466f8e02ec7367e88448,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,9aa71b29d88641dd8cd7381045f23504,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,161986523afe43fb83f1a7f20f7762e6,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,2f5cfaae13b741c69057cced93309361,SPY,sell,market,new,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,4f4a3a15caf44191871e64f45c7128b3,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,2f5cfaae13b741c69057cced93309361,SPY,sell,market,fill,1,day,0.0,1,stock,337.489990234375,687.0,0.0
2020-09-14 09:30:00-04:00,MLTrader,4f4a3a15caf44191871e64f45c7128b3,SPY,sell,market,fill,1,gtc,0.0,1,stock,337.489990234375,46.0,0.0
2020-09-15 09:30:00-04:00,MLTrader,5c554f13f484404c8979b53eb56eea15,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
