datetime,portfolio_value,cash,positions,return
2022-02-12 09:30:00-05:00,99568.79931640625,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-02-12 09:29:00-05:00,99568.79931640625,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-02-14 08:30:00-05:00,100631.67822265625,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.010674818954805598
2022-02-14 09:30:00-05:00,100631.67822265625,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-02-14 09:30:00-05:00,100631.67822265625,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-02-15 09:30:00-05:00,100204.95849609375,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",-0.004240411509567998
2022-02-16 09:30:00-05:00,100182.560546875,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",-0.00022352136615699791
2022-02-17 09:30:00-05:00,100262.07958984375,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0007937413710996655
2022-02-18 09:30:00-05:00,100921.76123046875,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.006579572689132895
2022-02-19 09:30:00-05:00,100921.76123046875,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-02-19 09:29:00-05:00,100921.76123046875,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-02-22 08:30:00-05:00,101531.0380859375,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.006037120716486433
2022-02-22 09:30:00-05:00,101531.0380859375,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-02-22 09:30:00-05:00,101531.0380859375,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-02-23 09:30:00-05:00,101444.79931640625,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",-0.0008493833132904305
2022-02-24 09:30:00-05:00,103868.48095703125,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.023891630295068467
2022-02-25 09:30:00-05:00,101786.4013671875,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",-0.02004534552406778
2022-02-26 09:30:00-05:00,101786.4013671875,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-02-26 09:29:00-05:00,101786.4013671875,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-02-28 08:30:00-05:00,101515.35986328125,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",-0.00266284592308641
2022-02-28 09:30:00-05:00,101515.35986328125,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-02-28 09:30:00-05:00,101515.35986328125,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.0
2022-03-01 09:30:00-05:00,101178.23876953125,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",-0.003320887540605
2022-03-02 09:30:00-05:00,101477.2802734375,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.00295559111863386
2022-03-03 09:30:00-05:00,100570.07958984375,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",-0.00893993888237088
2022-03-04 09:30:00-05:00,101546.7197265625,149902.7197265625,"[{'asset': USD, 'quantity': 149902.7197265625}, {'asset': SPY, 'quantity': -112.0}]",0.009711040706160246
2022-03-05 09:30:00-05:00,101546.7197265625,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.0
2022-03-05 09:29:00-05:00,101546.7197265625,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.0
2022-03-07 08:30:00-05:00,101603.7232055664,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.0005613522441434426
2022-03-07 09:30:00-05:00,101603.7232055664,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.0
2022-03-07 09:30:00-05:00,101603.7232055664,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.0
2022-03-08 09:30:00-05:00,105003.77111816406,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.03346381220419081
2022-03-09 09:30:00-05:00,103430.56555175781,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",-0.014982372058198523
2022-03-10 09:30:00-05:00,104177.27285766602,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.007219406583777621
2022-03-11 09:30:00-05:00,102581.27111816406,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",-0.015320056819710715
2022-03-12 09:30:00-05:00,102581.27111816406,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.0
2022-03-12 09:29:00-05:00,102581.27111816406,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.0
2022-03-14 08:30:00-04:00,104641.81555175781,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.02008694580534298
2022-03-14 09:30:00-04:00,104641.81555175781,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.0
2022-03-14 09:30:00-04:00,104641.81555175781,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.0
2022-03-15 09:30:00-04:00,104961.02285766602,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",0.003050475607911496
2022-03-16 09:30:00-04:00,102076.81555175781,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",-0.02747884145354962
2022-03-17 09:30:00-04:00,101022.32077026367,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",-0.010330404370417101
2022-03-18 09:30:00-04:00,99765.4697265625,224595.4697265625,"[{'asset': USD, 'quantity': 224595.4697265625}, {'asset': SPY, 'quantity': -285.0}]",-0.012441320236142639
2022-03-19 09:30:00-04:00,99765.4697265625,336723.4697265625,"[{'asset': USD, 'quantity': 336723.4697265625}, {'asset': SPY, 'quantity': -541.0}]",0.0
2022-03-19 09:29:00-04:00,99765.4697265625,336723.4697265625,"[{'asset': USD, 'quantity': 336723.4697265625}, {'asset': SPY, 'quantity': -541.0}]",0.0
2022-03-21 08:30:00-04:00,95596.52570776368,335984.4637265625,"[{'asset': USD, 'quantity': 335984.4637265625}, {'asset': SPY, 'quantity': -541.0}]",-0.04178744439559179
2022-03-21 09:30:00-04:00,95596.52570776368,335984.4637265625,"[{'asset': USD, 'quantity': 335984.4637265625}, {'asset': SPY, 'quantity': -541.0}]",0.0
2022-03-21 09:30:00-04:00,95596.52570776368,335984.4637265625,"[{'asset': USD, 'quantity': 335984.4637265625}, {'asset': SPY, 'quantity': -541.0}]",0.0
2022-03-22 09:30:00-04:00,94774.2116513672,335984.4637265625,"[{'asset': USD, 'quantity': 335984.4637265625}, {'asset': SPY, 'quantity': -541.0}]",-0.008601924079440715
2022-03-23 09:30:00-04:00,94206.15174536133,335984.4637265625,"[{'asset': USD, 'quantity': 335984.4637265625}, {'asset': SPY, 'quantity': -541.0}]",-0.005993823595130565
2022-03-24 09:30:00-04:00,94730.92240576172,335984.4637265625,"[{'asset': USD, 'quantity': 335984.4637265625}, {'asset': SPY, 'quantity': -541.0}]",0.0055704500255868705
2022-03-25 09:30:00-04:00,89944.18128637696,503657.90464453126,"[{'asset': USD, 'quantity': 503657.90464453126}, {'asset': SPY, 'quantity': -917.0}]",-0.05052986921083358
2022-03-26 09:30:00-04:00,89944.18128637696,503657.90464453126,"[{'asset': USD, 'quantity': 503657.90464453126}, {'asset': SPY, 'quantity': -917.0}]",0.0
2022-03-26 09:29:00-04:00,89944.18128637696,503657.90464453126,"[{'asset': USD, 'quantity': 503657.90464453126}, {'asset': SPY, 'quantity': -917.0}]",0.0
2022-03-28 08:30:00-04:00,89118.88688330079,503657.90464453126,"[{'asset': USD, 'quantity': 503657.90464453126}, {'asset': SPY, 'quantity': -917.0}]",-0.009175628609575992
2022-03-28 09:30:00-04:00,88897.8789609375,425230.51714453124,"[{'asset': USD, 'quantity': 425230.51714453124}, {'asset': SPY, 'quantity': -744.0}]",-0.0024799223833742445
2022-03-28 09:30:00-04:00,88897.8789609375,425230.51714453124,"[{'asset': USD, 'quantity': 425230.51714453124}, {'asset': SPY, 'quantity': -744.0}]",0.0
2022-03-29 09:30:00-04:00,82975.64531835937,425230.51714453124,"[{'asset': USD, 'quantity': 425230.51714453124}, {'asset': SPY, 'quantity': -744.0}]",-0.06661839080750631
2022-03-30 09:30:00-04:00,82819.48174414062,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",-0.0018820410931374987
2022-03-31 09:30:00-04:00,84015.07280859374,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.014436108983955531
2022-04-01 09:30:00-04:00,86250.1211484375,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.02660294474701841
2022-04-02 09:30:00-04:00,86250.1211484375,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-02 09:29:00-04:00,86250.1211484375,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-04 08:30:00-04:00,86337.95757421874,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.001018391911938199
2022-04-04 09:30:00-04:00,86337.95757421874,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-04 09:30:00-04:00,86337.95757421874,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-05 09:30:00-04:00,85318.03936132812,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",-0.011813091733307135
2022-04-06 09:30:00-04:00,89383.07280859374,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.04764565006059174
2022-04-07 09:30:00-04:00,90017.48174414062,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.007097640701001717
2022-04-08 09:30:00-04:00,88856.03936132812,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",-0.012902409179960217
2022-04-09 09:30:00-04:00,88856.03936132812,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-09 09:29:00-04:00,88856.03936132812,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-11 08:30:00-04:00,90739.72710546874,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.02119932148315451
2022-04-11 09:30:00-04:00,90739.72710546874,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-11 09:30:00-04:00,90739.72710546874,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-12 09:30:00-04:00,91242.36650976562,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0055393532726040196
2022-04-13 09:30:00-04:00,93706.76055273437,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.027009317461148763
2022-04-14 09:30:00-04:00,91013.0059140625,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",-0.028746641360587244
2022-04-15 09:30:00-04:00,91013.0059140625,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-15 09:29:00-04:00,91013.0059140625,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-18 08:30:00-04:00,94302.1211484375,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0361389583976679
2022-04-18 09:30:00-04:00,94302.1211484375,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-18 09:30:00-04:00,94302.1211484375,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.0
2022-04-19 09:30:00-04:00,93789.72710546874,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",-0.005433536772329939
2022-04-20 09:30:00-04:00,89368.43340429687,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",-0.047140490090135656
2022-04-21 09:30:00-04:00,88577.87578710937,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",-0.008846049853096005
2022-04-22 09:30:00-04:00,94253.31816992187,307465.39995703124,"[{'asset': USD, 'quantity': 307465.39995703124}, {'asset': SPY, 'quantity': -488.0}]",0.06407291134925175
2022-04-23 09:30:00-04:00,94253.31816992187,460820.81124243164,"[{'asset': USD, 'quantity': 460820.81124243164}, {'asset': SPY, 'quantity': -839.0}]",0.0
2022-04-23 09:29:00-04:00,94253.31816992187,460820.81124243164,"[{'asset': USD, 'quantity': 460820.81124243164}, {'asset': SPY, 'quantity': -839.0}]",0.0
2022-04-25 08:30:00-04:00,105361.6699765625,460820.81124243164,"[{'asset': USD, 'quantity': 460820.81124243164}, {'asset': SPY, 'quantity': -839.0}]",0.11785634736608697
2022-04-25 09:30:00-04:00,105361.6699765625,460820.81124243164,"[{'asset': USD, 'quantity': 460820.81124243164}, {'asset': SPY, 'quantity': -839.0}]",0.0
2022-04-25 09:30:00-04:00,105361.6699765625,460820.81124243164,"[{'asset': USD, 'quantity': 460820.81124243164}, {'asset': SPY, 'quantity': -839.0}]",0.0
2022-04-26 09:30:00-04:00,103549.45250830078,460820.81124243164,"[{'asset': USD, 'quantity': 460820.81124243164}, {'asset': SPY, 'quantity': -839.0}]",-0.017199969103231183
2022-04-27 09:30:00-04:00,110756.45943579101,460820.81124243164,"[{'asset': USD, 'quantity': 460820.81124243164}, {'asset': SPY, 'quantity': -839.0}]",0.06959966231509052
2022-04-28 09:30:00-04:00,103731.8839658203,691137.2858518066,"[{'asset': USD, 'quantity': 691137.2858518066}, {'asset': SPY, 'quantity': -1391.0}]",-0.0634236188639008
2022-04-29 09:30:00-04:00,100860.21093115234,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",-0.027683610138751424
2022-04-30 09:30:00-04:00,100860.21093115234,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.0
2022-04-30 09:29:00-04:00,100860.21093115234,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.0
2022-05-02 08:30:00-04:00,126307.86666235351,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.2523061918695755
2022-05-02 09:30:00-04:00,126307.86666235351,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.0
2022-05-02 09:30:00-04:00,126307.86666235351,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.0
2022-05-03 09:30:00-04:00,119813.4012692871,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",-0.051417742731950544
2022-05-04 09:30:00-04:00,115240.82250341796,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",-0.03816416792635757
2022-05-05 09:30:00-04:00,98739.58980688476,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",-0.14318912637094194
2022-05-06 09:30:00-04:00,128450.59935888671,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.3009027038709686
2022-05-07 09:30:00-04:00,128450.59935888671,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.0
2022-05-07 09:29:00-04:00,128450.59935888671,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.0
2022-05-09 08:30:00-04:00,141704.5993588867,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.1031836368701462
2022-05-09 09:30:00-04:00,141704.5993588867,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.0
2022-05-09 09:30:00-04:00,141704.5993588867,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.0
2022-05-10 09:30:00-04:00,143052.12441381835,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.009509395326815273
2022-05-11 09:30:00-04:00,157233.8666623535,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.09913688668831289
2022-05-12 09:30:00-04:00,176452.19362768554,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.12222765599603158
2022-05-13 09:30:00-04:00,160238.14171728515,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",-0.09188920566559844
2022-05-14 09:30:00-04:00,160238.14171728515,1036570.5128415527,"[{'asset': USD, 'quantity': 1036570.5128415527}, {'asset': SPY, 'quantity': -2209.0}]",0.0
